OmekaID,cidoc-crm:P149_is_identified_by,GED_ID,cidoc-crm:P48_has_preferred_identifier,cidoc-crm:P131_is_identified_by,nameFamily,foaf:membershipClass,namesGiven,cidoc-crm:P27i_was_origin_of,foaf:gender,,cidoc-crm:P4_has_time-span,dob,dob_ante,dob_post,dod,dod_ante,dod_post,VIAF,religion,status,ethnicity
23881,1a2434cc-94a8-4a16-af99-1393c6f0c787,P2227,Agostino Lomellini ,Agostino Lomellini q. Giovanni Battista,Lomellini,nobiles,Agostino,,male,,–1528,,,,,,1528,,Christian,,
23882,beeb1302-f9fd-4edf-9816-75b389a474be,P2436,Agostino Lomellini ,Agostino Lomellini q. Niccolò,Lomellini,nobiles,Agostino,,male,,–,,,,,,,,Christian,,
23883,626ca1ff-3445-473b-8742-01250f3d807a,P2490,Agostino Lomellini ,Agostino Lomellini q. Giacomo,Lomellini,nobiles,Agostino,,male,,–1641,,,,,,1641,,Christian,,
23884,fefe1ce2-858a-4e47-8fb4-64444ff1642d,P2658,Agostino Lomellini ,Agostino Lomellini q. Bonifacio,Lomellini,nobiles,Agostino,,male,,1588–1593,,1588,,,,1593,,Christian,,
23885,001dbea9-28d2-4476-9dbd-b610903c6550,P281,Agostino Lomellini ,Agostino Lomellini q. Filippo,Lomellini,nobiles,Agostino,,male,,1582–1586,,1582,,,,1586,,Christian,,
23886,c5a25424-38aa-4724-ad04-30eca9d71dd8,P466,Agostino Lomellini ,Agostino Lomellini q. Domenico,Lomellini,nobiles,Agostino,,male,,1452–,,1452,,,,,,Christian,,
23887,8dc6ac24-99f7-45cd-90e0-e68162c3afff,P487,Agostino Lomellini ,Agostino Lomellini q. Bonifacio,Lomellini,nobiles,Agostino,,male,,–1508,,,,,1508,,,Christian,,
23888,f6e0a5cc-a400-4470-98e9-8aa4dc74cb17,P554,Agostino Lomellini ,Agostino Lomellini q. Meliaduce,Lomellini,nobiles,Agostino,,male,,–1521,,,,,,1521,,Christian,,
23889,7bc172b6-8b9d-495a-a19f-e5059d5f4a2b,P641,Agostino Lomellini ,Agostino Lomellini q. Cesare,Lomellini,nobiles,Agostino,,male,,–1544,,,,,1544,,,Christian,,
23890,3e5f9e0d-849a-4687-8431-37e24a383491,P685,Agostino Lomellini ,Agostino Lomellini q. Giovanni Battista,Lomellini,nobiles,Agostino,,male,,1528–1577,,1528,,,,1577,,Christian,,
23891,a8ae7faa-7784-447d-a104-2d463af3ab90,P730,Agostino Lomellini ,Agostino Lomellini q. Cattaneo,Lomellini,nobiles,Agostino,,male,,–1643,,,,,,1643,,Christian,,
23892,014ae0aa-db22-4ef2-b76f-91dc7778be3f,P774,Agostino Lomellini ,Agostino Lomellini q. Battista,Lomellini,nobiles,Agostino,,male,,–1533,,,,,,1533,,Christian,,
23893,a473981c-5b0d-4424-8c37-246b076b5cec,P827,Agostino Lomellini ,Agostino Lomellini q. Giacomo,Lomellini,nobiles,Agostino,,male,,1531–1567,,1531,,,,1567,,Christian,,
23894,298db106-0904-4bee-81be-170ab6d998de,P962,Agostino Lomellini ,Agostino Lomellini q. Paride,Lomellini,nobiles,Agostino,,male,,1494–1520,,1494,,,,1520,,Christian,,
23895,6bcf1ce8-86ad-456c-ac92-56e9f648bc46,P1060,Aiguina Lomellini ,Aiguina Lomellini q. Ughetto,Lomellini,nobiles,Aiguina,,female,,–1292,,,,,,1292,,Christian,,
23896,88aa40ca-cecf-4fbf-ac47-4fd91e481546,P1676,Aimone Lomellini ,Aimone Lomellini q. Giorgio,Lomellini,nobiles,Aimone,,male,,–1413,,,,1413,,,,Christian,,
23897,b89ca634-e70a-40a9-99a6-0f44675e5d76,P1086,Alaona Lomellini ,Alaona Lomellini q. Simone,Lomellini,nobiles,Alaona,,female,,1352–1355,,1352,,,,1355,,Christian,,
23898,e35c2aa4-0d46-496e-aaac-06af7d7f74e6,P1121,Alaone Lomellini ,Alaone Lomellini q. Bartolommeo,Lomellini,nobiles,Alaone,,male,,–,,,,,,,,Christian,,
23899,20e944ff-6fa8-408b-a1ee-ca51d15a4d90,P1623,Alaone Lomellini ,Alaone Lomellini q. Baliano,Lomellini,nobiles,Alaone,,male,,1343–1361,,1343,,,,1361,,Christian,,
23900,f5067f50-faa0-43d7-8416-57ccfe803207,P1666,Alberto Lomellini ,Alberto Lomellini q. Onofrio,Lomellini,nobiles,Alberto,,male,,–1412,,,,,,1412,,Christian,,
23901,85915931-0988-4e37-959a-2d2d8f2ffd31,P1118,Alessandro Lomellini ,Alessandro Lomellini q. Corrado,Lomellini,nobiles,Alessandro,,male,,–1352,,,,,,1352,,Christian,,
23902,da9aebdf-fa23-422d-a982-af59e39aff95,P1166,Alessandro Lomellini ,Alessandro Lomellini q. Manfredo,Lomellini,nobiles,Alessandro,,male,,1325–1364,,1325,,,1364,,,Christian,,
23903,f5280aae-5ea7-4eee-b054-4396e00a9b59,P2206,Alessandro Lomellini ,Alessandro Lomellini q. Paride,Lomellini,nobiles,Alessandro,,male,,–,,,,,,,,Christian,,
23904,cd4e9916-251d-45bd-a526-323649dbbd93,P608,Alessandro Lomellini ,Alessandro Lomellini q. Girolamo,Lomellini,nobiles,Alessandro,,male,,–1454,,,,,,1454,,Christian,,
23905,015dbdd5-2c35-4d1f-808f-b07a4c08c3fa,P926,Aloana Lomellini ,Aloana Lomellini q. Antonio,Lomellini,nobiles,Aloana,,female,,1416–1423,,1416,,,,1423,,Christian,,
23906,0aa4ef3b-5395-4f4a-8fb2-8647be354cf2,P1744,Ambaldo Lomellini ,Ambaldo Lomellini q. Babilano,Lomellini,nobiles,Ambaldo,,male,,1380–1391,,1380,,,,1391,,Christian,,
23907,64d1de39-0034-40b8-b4fa-e23b50749a27,P129,Ambrogio Lomellini ,Ambrogio Lomellini q. Baldassare,Lomellini,nobiles,Ambrogio,,male,,1453–1526,,1453,,,1526,,,Christian,,
23908,6303ba3e-5dc8-45eb-97e2-9e0df3c03198,P1462,Ambrogio Lomellini ,Ambrogio Lomellini q. Vincenzo,Lomellini,nobiles,Ambrogio,,male,,1444–1461,,1444,,,,1461,,Christian,,
23909,892e6997-32eb-4adc-b70c-d82cd615eaca,P1892,Ambrogio Lomellini ,Ambrogio Lomellini q. Valentino,Lomellini,nobiles,Ambrogio,,male,,–,,,,,,,,Christian,,
23910,806a9714-8c3e-4396-a356-9cea0ff9c8fe,P218,Ambrogio Lomellini ,Ambrogio Lomellini q. Goffredo,Lomellini,nobiles,Ambrogio,,male,,1432–1472,,1432,,,1472,,,Christian,,
23911,4229d742-9e08-4999-880f-ad3ac2623dd7,P2646,Ambrogio Lomellini ,Ambrogio Lomellini q. Lazzaro,Lomellini,nobiles,Ambrogio,,male,,–1458,,,,,,1458,,Christian,,
23912,09066f8e-a1b4-42da-95b2-82ccfe3835db,P279,Ambrogio Lomellini ,Ambrogio Lomellini q. Filippo,Lomellini,nobiles,Ambrogio,,male,,1535–1602,,1535,,,1602,,,Christian,,
23913,1d3971be-bef5-4b7f-a69d-b20228560275,P498,Ambrogio Lomellini ,Ambrogio Lomellini q. Bonifacio,Lomellini,nobiles,Ambrogio,,male,,1465–1495,,1465,,,,1495,,Christian,,
23914,7bcd861a-b348-49de-aa25-dcad1e172891,P505,Ambrogio Lomellini ,Ambrogio Lomellini q. Antoniotto,Lomellini,nobiles,Ambrogio,,male,,1412–1458,,1412,,,1458,,,Christian,,
23915,4b66d7af-a4fc-40f9-90bb-4f6ffb39e693,P506,Ambrogio Lomellini ,Ambrogio Lomellini q. Bonifacio,Lomellini,nobiles,Ambrogio,,male,,–1359,,,,,1359,,,Christian,,
23916,9ceecfb5-45fe-4624-98de-111417fe6d65,P802,Ambrogio Lomellini ,Ambrogio Lomellini q. Girolamo,Lomellini,nobiles,Ambrogio,,male,,1579–1612,,1579,,,,1612,,Christian,,
23917,ebf38c54-7384-40e8-a7a4-e239d1a59214,P1100,Andalò Lomellini ,Andalò Lomellini q. Ambrogio,Lomellini,nobiles,Andalò,,male,,–1383,,,,1383,,,,Christian,,
23918,a2bd8405-d129-46a4-8f98-896d3c6a0323,P47,Andalò Lomellini ,Andalò Lomellini q. Antoniotto,Lomellini,nobiles,Andalò,,male,,1412–1464,,1412,,,1464,,,Christian,,
23919,d26b80fa-194c-4962-ace2-d141f3536c34,P7,Andalò Lomellini ,Andalò Lomellini q. Matteo,Lomellini,nobiles,Andalò,,male,,–,,,,,,,,Christian,,
23920,a153c4be-543c-48cf-9e5a-ff5cbf0a83b7,P1453,Andrea Lomellini ,Andrea Lomellini q. Giovanni Battista,Lomellini,nobiles,Andrea,,male,,–1559,,,,,,1559,,Christian,,
23921,f5e51b02-7f30-4ca6-b5cf-bca82d36ca4e,P2139,Andrea Lomellini ,Andrea Lomellini q. Benedetto,Lomellini,nobiles,Andrea,,male,,1610–1630,,1610,,,1630,,,Christian,,
23922,cabb7f78-b8ac-43aa-99bd-b9b038bd9da3,P2219,Andrea Lomellini ,Andrea Lomellini q. Simone,Lomellini,nobiles,Andrea,,male,,–1593,,,,,,1593,,Christian,,
23923,7b76aaae-4763-4310-a8a8-5fc2aac120ad,P23,Andrea Lomellini ,Andrea Lomellini q. Napoleone,Lomellini,nobiles,Andrea,,male,,1396–1402,,1396,,,,1402,,Christian,,
23924,ca7a02ec-7eae-4fba-aab5-06d83bd91e76,P604,Andrea Lomellini ,Andrea Lomellini q. Girolamo,Lomellini,nobiles,Andrea,,male,,–1454,,,,1454,,,,Christian,,
23925,a8e13987-b871-48e8-a42b-716d328ac177,P668,Andrea Lomellini ,Andrea Lomellini q. Giannotto,Lomellini,nobiles,Andrea,,male,,1470–1490,,1470,,,,1490,,Christian,,
23926,9796d888-3274-4d95-95e6-e759b0fd96fe,P781,Andrea Lomellini ,Andrea Lomellini q. Pantaleo,Lomellini,nobiles,Andrea,,male,,1528–1569,,1528,,,,1569,,Christian,,
23927,7c665ee7-aba3-44cb-9794-0186c9c6a2f4,P792,Andrea Lomellini ,Andrea Lomellini q. Agostino,Lomellini,nobiles,Andrea,,male,,–1579,,,,,,1579,,Christian,,
23928,146d9e63-06fa-421a-aba4-3371883b7eff,P981,Andrea Lomellini ,Andrea Lomellini q. Ansaldo,Lomellini,nobiles,Andrea,,male,,1217–1251,,1217,,,,1251,,Christian,,
23929,09de5ca1-a5af-460f-83c8-638d26eb5553,P1174,Andreola Lomellini ,Andreola Lomellini q. Francesco,Lomellini,nobiles,Andreola,,female,,–1347,,,,,,1347,,Christian,,
23930,1d5234a6-8656-4484-9264-b3e1a8adc102,P1411,Andreola Lomellini ,Andreola Lomellini q. Babilano,Lomellini,nobiles,Andreola,,female,,–1458,,,,,,1458,,Christian,,
23931,9ce474cf-76c9-45f3-b6e8-08413fd09ff6,P2006,Andreola Lomellini ,Andreola Lomellini q. Marco,Lomellini,nobiles,Andreola,,female,,1479–1518,,1479,,,,1518,,Christian,,
23932,b3dcd007-badb-4dec-abe3-039ef462f0cf,P472,Andreola Lomellini ,Andreola Lomellini q. Benedetto,Lomellini,nobiles,Andreola,,female,,1330–1347,,1330,,,,1347,,Christian,,
23933,b7fc6562-469b-4a15-9303-5c70160ec4e1,P9,Andreola Lomellini ,Andreola Lomellini q. Matteo,Lomellini,nobiles,Andreola,,female,,–,,,,,,,,Christian,,
23934,41384172-e91f-4462-ac12-20b91890a9d4,P1641,Andreolo Lomellini ,Andreolo Lomellini q. Boarello,Lomellini,nobiles,Andreolo,,male,,–1375,,,,1375,,,,Christian,,
23935,7de1ccfa-9f75-483c-b7a7-f00724a79c8b,P2279,Andreolo Lomellini ,Andreolo Lomellini q. Giovanni,Lomellini,nobiles,Andreolo,,male,,1411–1432,,1411,,1432,,,,Christian,,
23936,ce13021f-628d-4c8f-9ee4-bad5221572c1,P1756,Anfreone Lomellini ,Anfreone Lomellini q. Morvello,Lomellini,nobiles,Anfreone,,male,,–1388,,,,,,1388,,Christian,,
23937,30de5a23-9986-4b46-af74-6424a980eccf,P1770,Anfreone Lomellini ,Anfreone Lomellini q. Daniele,Lomellini,nobiles,Anfreone,,male,,–1318,,,,,,1318,,Christian,,
23938,c82d6560-73f1-4527-b9dd-895321376c3d,P865,Angela Lomellini ,Angela Lomellini q. Antoniotto,Lomellini,nobiles,Angela,,female,,–,,,,,,,,Christian,,
23939,6ccd00f9-ba0a-42b1-9c7f-57cfa24c1b14,P208,Angelo Giovanni Lomellini ,Angelo Giovanni Lomellini q. Imperiale,Lomellini,nobiles,Angelo Giovanni,,male,,1430–1450,,1430,,,,1450,,Christian,,
23940,994934c9-0ae8-4d55-8cf3-866d3942eb86,P1274,Angelo Lomellini ,Angelo Lomellini q. Niccolò,Lomellini,nobiles,Angelo,,male,,–1405,,,,,,1405,,Christian,,
23941,cdff68fa-95f4-4e17-ae2a-f6d99ff0fc6b,P1523,Angelo Lomellini ,Angelo Lomellini q. Cristoforo,Lomellini,nobiles,Angelo,,male,,1488–1502,,1488,,,,1502,,Christian,,
23942,431a4725-e53e-4637-9838-99e544cb395d,P2120,Angelo Lomellini ,Angelo Lomellini q. Agostino,Lomellini,nobiles,Angelo,,male,,1573–1578,,1573,,,,1578,,Christian,,
23943,ffe7b54d-3e00-44e8-95c3-fab5aade6774,P2129,Angelo Lomellini ,Angelo Lomellini q. Nicolosio,Lomellini,nobiles,Angelo,,male,,–1585,,,,,,1585,,Christian,,
23944,d0df3835-edf1-4ad5-b9f7-0cf5d7cf1b12,P339,Angelo Lomellini ,Angelo Lomellini q. Niccolò,Lomellini,nobiles,Angelo,,male,,1419–1435,,1419,,1435,,,,Christian,,
23945,039500c1-943a-4095-b467-38d29bc27196,P363,Angelo Lomellini ,Angelo Lomellini q. Pietrino,Lomellini,nobiles,Angelo,,male,,1313–1333,,1313,,,,1333,,Christian,,
23946,3d3bd756-f08f-4958-b349-e1cf6ef4e53a,P609,Angelo Lomellini ,Angelo Lomellini q. Girolamo,Lomellini,nobiles,Angelo,,male,,–1454,,,,1454,,,,Christian,,
23947,ca2269ee-d4fd-430a-9b7b-6cd64ae2d8c7,P2165,Anna Lomellini ,Anna Lomellini q. Niccolò,Lomellini,nobiles,Anna,,female,,–1634,,,,,,1634,,Christian,,
23948,56b8b21d-cc59-4ed3-a8cc-364fa02db7a8,P2234,Anna Lomellini ,Anna Lomellini q. Tommaso,Lomellini,nobiles,Anna,,female,,–1619,,,,,,1619,,Christian,,
23949,27bd0a49-86c2-48ce-9c17-534e7510759d,P2573,Anna Lomellini ,Anna Lomellini q. Stefano,Lomellini,nobiles,Anna,,female,,–,,,,,,,,Christian,,
23950,3c785854-dd87-4412-9ecb-e1ccd07fea98,P721,Anna Lomellini ,Anna Lomellini q. Bernardo,Lomellini,nobiles,Anna,,female,,–1557,,,,,,1557,,Christian,,
23951,eb800517-9c23-43d1-92af-13fe89c0bc77,P2511,Anna Maria Lomellini ,Anna Maria Lomellini q. Giovanni Battista,Lomellini,nobiles,Anna Maria,,female,,–1656,,,,,,1656,,Christian,,
23952,fef6bd25-2cfe-4ca3-8433-d8a40134c264,P2577,Anna Maria Lomellini ,Anna Maria Lomellini q. Carlo,Lomellini,nobiles,Anna Maria,,female,,–,,,,,,,,Christian,,
23953,d55343bc-06ac-4705-a652-d0fc15de7052,P817,Anna Maria Lomellini ,Anna Maria Lomellini q. Ambrogio,Lomellini,nobiles,Anna Maria,,female,,–1587,,,,,,1587,,Christian,,
23954,a2542eab-5a91-440e-ad99-c3393236b9e3,P1784,Annibale Lomellini ,Annibale Lomellini q. Gherardo,Lomellini,nobiles,Annibale,,female,,1449–1460,,1449,,,,1460,,Christian,,
23955,0b30d2bd-18fb-485a-b422-c080bae218c2,P1014,Ansaldo Lomellini ,Ansaldo Lomellini q. Giacomo,Lomellini,nobiles,Ansaldo,,male,,1248–1251,,1248,,,,1251,,Christian,,
23956,c6614569-e046-4b20-86b8-cb7430bfb61c,P1038,Ansaldo Lomellini ,Ansaldo Lomellini q. Oberto,Lomellini,nobiles,Ansaldo,,male,,–1313,,,,,,1313,,Christian,,
23957,4d6c078a-b041-401b-82ba-4cd06f85d029,P1456,Ansaldo Lomellini ,Ansaldo Lomellini q. Egidio,Lomellini,nobiles,Ansaldo,,male,,1465–1511,,1465,,,1511,,,Christian,,
23958,0aecad0d-df15-4cdd-acd5-478f7b85c1dd,P1874,Ansaldo Lomellini ,Ansaldo Lomellini q. Oberto,Lomellini,nobiles,Ansaldo,,male,,–,,,,,,,,Christian,,
23959,6879e265-71d0-4750-a61b-4768c4b2d282,P1886,Ansaldo Lomellini ,Ansaldo Lomellini q. Illario,Lomellini,nobiles,Ansaldo,,male,,–1396,,,,,,1396,,Christian,,
23960,f332fff6-45d8-4dbc-adc3-b7a73d061fb6,P26,Ansaldo Lomellini ,Ansaldo Lomellini q. Napoleone,Lomellini,nobiles,Ansaldo,,male,,–1402,,,,1402,,,,Christian,,
23961,33628e9f-7fec-4dc7-be53-48ed2b163914,P980,Ansaldo Lomellini ,Ansaldo Lomellini q. Vassallo da,Lomellini,nobiles,Ansaldo,,male,,1192–1248,,1192,,,,1248,,Christian,,
23962,5743688b-fd25-4732-8581-99f5f9e93bd4,P1112,Antonio Lomellini ,Antonio Lomellini q. Niccolò,Lomellini,nobiles,Antonio,,male,,1308–1346,,1308,,,,1346,,Christian,,
23963,153ee6eb-832e-415e-b621-1b943b916149,P1213,Antonio Lomellini ,Antonio Lomellini q. Percivale,Lomellini,nobiles,Antonio,,male,,–1383,,,,,,1383,,Christian,,
23964,2e24f42b-da3e-4ee5-8425-96e0059dd89b,P1217,Antonio Lomellini ,Antonio Lomellini q. Selvagio,Lomellini,nobiles,Antonio,,male,,1410–1428,,1410,,,,1428,,Christian,,
23965,645bd30b-ef91-4ee6-a34e-2cc6828fabb8,P1359,Antonio Lomellini ,Antonio Lomellini q. Giacomo,Lomellini,nobiles,Antonio,,male,,1455–1468,,1455,,,,1468,,Christian,,
23966,e28ac5a0-dda3-4b7b-a096-9506272846fa,P148,Antonio Lomellini ,Antonio Lomellini q. Carlo,Lomellini,nobiles,Antonio,,male,,1493–1533,,1493,,,,1533,,Christian,,
23967,a29efd9e-aee6-4d4f-a0be-236ed741bf63,P1905,Antonio Lomellini ,Antonio Lomellini q. Egidio,Lomellini,nobiles,Antonio,,male,,–,,,,,,,,Christian,,
23968,e66213d2-64aa-4a09-b5ce-7dd85afe7701,P1952,Antonio Lomellini ,Antonio Lomellini q. Melchior,Lomellini,nobiles,Antonio,,male,,1556–1593,,1556,,,,1593,,Christian,,
23969,183565e8-8fc5-48e9-a3a9-3024b745d8a2,P2204,Antonio Lomellini ,Antonio Lomellini q. Paride,Lomellini,nobiles,Antonio,,male,,–,,,,,,,,Christian,,
23970,083e4705-620f-41d3-ab06-60f540395fcd,P2356,Antonio Lomellini ,Antonio Lomellini q. Brancaleone,Lomellini,nobiles,Antonio,,male,,1347–1375,,1347,,,,1375,,Christian,,
23971,78795aa5-62bc-4212-a531-7e97eefa2218,P2662,Antonio Lomellini ,Antonio Lomellini q. Bonifacio,Lomellini,nobiles,Antonio,,male,,–1588,,,,,,1588,,Christian,,
23972,2bef7b36-045e-45be-93fb-dab6950a4f24,P3,Antonio Lomellini ,Antonio Lomellini q. Matteo,Lomellini,nobiles,Antonio,,male,,1438–1461,,1438,,,1461,,,Christian,,
23973,4f248ff8-b6a1-431c-b86f-2bfea22e88db,P391,Antonio Lomellini ,Antonio Lomellini q. Pietrino,Lomellini,nobiles,Antonio,,male,,–1313,,,,,,1313,,Christian,,
23974,37b58897-1c03-46f9-9ef9-246e09b8cef2,P925,Antonio Lomellini ,Antonio Lomellini q. Antonio,Lomellini,nobiles,Antonio,,male,,1383–1438,,1383,,,,1438,,Christian,,
23975,5a6f7915-3318-4c8d-809b-cf512b261539,P928,Antonio Lomellini ,Antonio Lomellini q. Daniele,Lomellini,nobiles,Antonio,,male,,–1361,,,,,,1361,,Christian,,
23976,bcaca54c-b03b-4926-8fcc-543c752d3eb7,P964,Antonio Lomellini ,Antonio Lomellini q. Paride,Lomellini,nobiles,Antonio,,male,,–1520,,,,,,1520,,Christian,,
23977,f8077fb9-a352-4c90-b640-1b50b2f72d16,P1597,Antoniotto Lomellini ,,Lomellini,nobiles,Antoniotto,,male,,1578–1609,,1578,,,,1609,,Christian,,
23978,d3b167dc-1856-4de1-a4f9-46bd5a876565,P175,Antoniotto Lomellini ,Antoniotto Lomellini q. Stefano,Lomellini,nobiles,Antoniotto,,male,,1497–1540,,1497,,,,1540,,Christian,,
23979,bb3d5ba3-0e0a-48b7-aa67-7e4414e1a824,P500,Antoniotto Lomellini ,Antoniotto Lomellini q. Bonifacio,Lomellini,nobiles,Antoniotto,,male,,1465–1485,,1465,,,,1485,,Christian,,
23980,92108535-238f-4525-9c09-2b4efb2b7d5c,P503,Antoniotto Lomellini ,Antoniotto Lomellini q. Antoniotto,Lomellini,nobiles,Antoniotto,,male,,–1479,,,,1479,,,,Christian,,
23981,6277773f-45f8-48e3-8ccd-8444263a6c9e,P52,Antoniotto Lomellini ,Antoniotto Lomellini q. Ambrogio,Lomellini,nobiles,Antoniotto,,male,,–1383,,,,,,1383,,Christian,,
23982,93edd262-93c2-4d53-a5c4-d018fb2c97bc,P73,Antoniotto Lomellini ,Antoniotto Lomellini q. Valerano,Lomellini,nobiles,Antoniotto,,male,,1414–1438,,1414,,,1438,,,Christian,,
23983,03727ca4-22bd-4776-99f8-1f808e91e94a,P2655,Apollonia Lomellini ,Apollonia Lomellini q. Bonifacio,Lomellini,nobiles,Apollonia,,female,,1569–1599,,1569,,,,1599,,Christian,,
23984,b455bb5a-d799-4892-b753-dc0bd5ed5321,P1151,Argenta Lomellini ,Argenta Lomellini q. Niccolò,Lomellini,nobiles,Argenta,,female,,1420–1432,,1420,,,,1432,,Christian,,
23985,9a1ad695-0719-4917-85f9-846692adf54e,P1282,Argenta Lomellini ,Argenta Lomellini q. Vincenzo,Lomellini,nobiles,Argenta,,female,,–1388,,,,,,1388,,Christian,,
23986,4adf80e5-1ab8-46b1-a868-1a17bf37c0c4,P1290,Argenta Lomellini ,Argenta Lomellini q. Riccardo,Lomellini,nobiles,Argenta,,female,,–1350,,,,,,1350,,Christian,,
23987,5a7d8ea1-2a3c-43ca-8f70-7661cabfb119,P13,Argenta Lomellini ,Argenta Lomellini q. Leonello,Lomellini,nobiles,Argenta,,female,,1394–1459,,1394,,,,1459,,Christian,,
23988,08bf3d64-1895-4d7e-9fa0-2267e69fcb34,P2266,Argenta Lomellini ,Argenta Lomellini q. Lanfranco,Lomellini,nobiles,Argenta,,female,,1345–1356,,1345,,1356,,,,Christian,,
23989,628cbee7-f487-41c8-83a9-b4993f5bf78e,P340,Argenta Lomellini ,Argenta Lomellini q. Niccolò,Lomellini,nobiles,Argenta,,female,,–1396,,,,,,1396,,Christian,,
23990,c40d6993-af78-4db2-9cef-5fabb0fb1bb0,P418,Argenta Lomellini ,Argenta Lomellini q. Oberto,Lomellini,nobiles,Argenta,,female,,–,,,,,,,,Christian,,
23991,fe377dc2-4a59-43ba-9fc7-6b63563ce558,P42,Argenta Lomellini ,Argenta Lomellini q. Antonio,Lomellini,nobiles,Argenta,,female,,1459–1484,,1459,,,,1484,,Christian,,
23992,df74adb3-7837-41d7-bebf-e98d36012b0c,P602,Argenta Lomellini ,Argenta Lomellini q. Giacomo,Lomellini,nobiles,Argenta,,female,,1465–1495,,1465,,,,1495,,Christian,,
23993,087b4932-fed1-4ef7-9500-0c8182edd1cc,P62,Argenta Lomellini ,Argenta Lomellini q. Lorenzo,Lomellini,nobiles,Argenta,,female,,–1414,,,,,,1414,,Christian,,
23994,8d49c1e6-14f0-41c7-92b9-4d03f8d4aef1,P666,Argenta Lomellini ,Argenta Lomellini q. Andrea,Lomellini,nobiles,Argenta,,female,,–1519,,,,,,1519,,Christian,,
23995,83152b76-fd9a-4727-a23a-75040836dba7,P673,Argenta Lomellini ,Argenta Lomellini q. Antoniotto,Lomellini,nobiles,Argenta,,female,,1451–1489,,1451,,,,1489,,Christian,,
23996,1b8f0ba6-a29b-4b0b-9d8c-a3691863c09d,P1228,Argone Lomellini ,Argone Lomellini q. Francesco,Lomellini,nobiles,Argone,,male,,–1345,,,,,,1345,,Christian,,
23997,87db1f14-6cb3-42ee-b54b-26de23439cfc,P2194,Argone Lomellini ,Argone Lomellini q. Guglielmo,Lomellini,nobiles,Argone,,male,,–1385,,,,1385,,,,Christian,,
23998,5cda72c6-9956-4c54-b633-b254b7a78621,P2138,Artemisia Lomellini ,Artemisia Lomellini q. Benedetto,Lomellini,nobiles,Artemisia,,female,,–1621,,,,,,1621,,Christian,,
23999,a22823e4-aff2-411b-b658-b58fc56c6650,P2384,Ascanio Lomellini ,Ascanio Lomellini q. Benedetto,Lomellini,nobiles,Ascanio,,male,,–1556,,,,,,1556,,Christian,,
24000,4f4082ca-8ec1-4eff-ac6f-844d94a795d9,P1564,Aurelia Lomellini ,Aurelia Lomellini q. Battista,Lomellini,nobiles,Aurelia,,female,,–1573,,,,,,1573,,Christian,,
24001,cf9e5c47-bb66-40ea-8645-931941545738,P1268,Babilano Lomellini ,Babilano Lomellini q. Niccolò,Lomellini,nobiles,Babilano,,male,,1405–1460,,1405,,,,1460,,Christian,,
24002,620c1026-7ee5-4b44-9099-f0942ba058c3,P1275,Babilano Lomellini ,Babilano Lomellini q. Baliano,Lomellini,nobiles,Babilano,,male,,1343–1366,,1343,,,,1366,,Christian,,
24003,8ca97406-fd6c-486c-8629-273591f8ca30,P1403,Babilano Lomellini ,Babilano Lomellini q. Cipriano,Lomellini,nobiles,Babilano,,male,,1518–1563,,1518,,,,1563,,Christian,,
24004,3ffd373e-a330-43e4-95ad-2774fdde6d12,P12,Baldassare Lomellini ,Baldassare Lomellini q. Leonello,Lomellini,nobiles,Baldassare,,male,,–1420,,,,1420,,,,Christian,,
24005,e89876a3-f461-4579-a196-7d1d92d2309b,P1398,Baldassare Lomellini ,Baldassare Lomellini q. Daniele,Lomellini,nobiles,Baldassare,,male,,1491–1526,,1491,,,,1526,,Christian,,
24006,e30620b4-80b9-4eb3-923c-9678ae7a2aee,P1416,Baldassare Lomellini ,Baldassare Lomellini q. Babilano,Lomellini,nobiles,Baldassare,,male,,1485–1522,,1485,,,,1522,,Christian,,
24007,f8a9814e-1af2-4abc-a8ef-bc2e6961e3db,P1473,Baldassare Lomellini ,Baldassare Lomellini q. Gregorio,Lomellini,nobiles,Baldassare,,male,,–1492,,,,,,1492,,Christian,,
24008,17e09f18-bce3-4cb1-ad3f-0b0a4876b193,P230,Baldassare Lomellini ,Baldassare Lomellini q. Simone,Lomellini,nobiles,Baldassare,,male,,–1539,,,,,1539,,,Christian,,
24009,01a7e2fa-2c2f-4ab1-8cff-5c018c9feda3,P277,Baldassare Lomellini ,Baldassare Lomellini q. Filippo,Lomellini,nobiles,Baldassare,,male,,–1526,,,,,,1526,,Christian,,
24010,4990db49-1500-47dd-8a97-0e86573ec128,P64,Baldassare Lomellini ,Baldassare Lomellini q. Stefano,Lomellini,nobiles,Baldassare,,male,,1433–1497,,1433,,,,1497,,Christian,,
24011,f361464b-873d-4eb1-9f42-66f54dbcbb3c,P1039,Baliano Lomellini ,Baliano Lomellini q. Oberto,Lomellini,nobiles,Baliano,,male,,1313–1325,,1313,,,,1325,,Christian,,
24012,6cfa7283-1490-407f-8e65-4b4610f61aeb,P2612,Baliano Lomellini ,Baliano Lomellini q. Abraino,Lomellini,nobiles,Baliano,,male,,–1355,,,,,,1355,,Christian,,
24013,0934e4a6-cd8f-4e9d-8024-04ca4eb745bc,P1032,Barbara Lomellini ,Barbara Lomellini q. Giovanni,Lomellini,nobiles,Barbara,,female,,–1277,,,,,,1277,,Christian,,
